billno,chamber,member,vote,points,good or bad bill?,Y or N,cmte vote,slug,cmte name,vote URL,main URL
HB653,House,Henry,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Nunez,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Rommel,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,"Watson, B.",Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Albritton,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Jacobs,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Olszewski,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Santiago,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,"Watson, C.",Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Latvala,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Pigman,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Smith,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Willhite,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Drake,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,McClain,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Stone,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Williamson,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Fant,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Newton,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Raschein,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
HB653,House,Sullivan,Committee Yes,-3,bad,Y,cmte vote,HB653HGO,Government Accountability Committee,http://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=47641&IsPCB=0&BillId=60724&SessionId=86,http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=60724&SessionId=86
